Livre	Book	Vol	Series	Series CH	Start Page	End page	Region	Type of Place	Place Raw	"Place Raw, Paris, France"	Quartier	Lat	Long	"Lat, Long"	Description	Types Involved	Characters (Full Name)	Characters (CSV)	Shop Name	Store Type	Historical Figures	Date	WikiURL	ImageURL	Typs	Discourse
La cousine Bette	B	XVII	La Comédie Humaine	Scènes de la vie parisienne	105	105	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	The statue of Montcornet at Père Lachaise		Montcornet	Montcornet					http://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise	http://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%A8re-Lachaise_-_entr%C3%A9e_principale_01.jpg		
Le cousin Pons	Po 	XVIII	La Comédie Humaine	Scènes de la vie parisienne	322	322	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	Pons buried at Père Lachaise		Pons	Pons					http://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise	http://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%A8re-Lachaise_-_entr%C3%A9e_principale_01.jpg		
Le cousin Pons	Po 	XVIII	La Comédie Humaine	Scènes de la vie parisienne	305	305	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	The maison Sonet and the monuments at Père Lachaise		Sonet						http://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise	http://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%A8re-Lachaise_-_entr%C3%A9e_principale_01.jpg		
Le cousin Pons	Po 	XVIII	La Comédie Humaine	Scènes de la vie parisienne	306	306	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	The maison Sonet and the monuments at Père Lachaise		Sonet						http://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise	http://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%A8re-Lachaise_-_entr%C3%A9e_principale_01.jpg		
Le cousin Pons	Po 	XVIII	La Comédie Humaine	Scènes de la vie parisienne	307	307	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	The maison Sonet and the monuments at Père Lachaise		Sonet						http://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise	http://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%A8re-Lachaise_-_entr%C3%A9e_principale_01.jpg		
Le cousin Pons	Po 	XVIII	La Comédie Humaine	Scènes de la vie parisienne	319	319	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	Pons’ procession at Père Lachaise		Pons	Pons					http://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise	http://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%A8re-Lachaise_-_entr%C3%A9e_principale_01.jpg		
La femme de trente ans	FTA	VI	La Comédie Humaine	Scènes de la vie privée	129	129	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	Père Lachaise								http://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise	http://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%A8re-Lachaise_-_entr%C3%A9e_principale_01.jpg		
La fille aux yeux d'or	FYO	XIII	La Comédie Humaine	Scènes de la vie parisienne	329	329	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	Père Lachaise											
Autre étude de femme	AEF	VII	La Comédie Humaine	Scènes de la vie privée	395	395	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	Père Lachaise											
Le père Goriot	PG	VI	La Comédie Humaine	Scènes de la vie privée	406	406	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	Père Lachaise								http://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise	http://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%A8re-Lachaise_-_entr%C3%A9e_principale_01.jpg		
Le père Goriot	PG	VI	La Comédie Humaine	Scènes de la vie privée	415	415	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	Père Lachaise								http://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise	http://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%A8re-Lachaise_-_entr%C3%A9e_principale_01.jpg		
Le père Goriot	PG	VI	La Comédie Humaine	Scènes de la vie privée	430	430	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	Père Lachaise								http://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise	http://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%A8re-Lachaise_-_entr%C3%A9e_principale_01.jpg		
Le père Goriot	PG	VI	La Comédie Humaine	Scènes de la vie privée	456	456	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	Père Lachaise								http://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise	http://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%A8re-Lachaise_-_entr%C3%A9e_principale_01.jpg		
Ferragus	F	XIII	La Comédie Humaine	Scènes de la vie parisienne	137	137	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	Père Lachaise								http://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise	http://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%A8re-Lachaise_-_entr%C3%A9e_principale_01.jpg		
Le cousin Pons	Po 	XVIII	La Comédie Humaine	Scènes de la vie parisienne	151	151	Outer Right-Bank Faubourgs	Cemetery	Père Lachaise	"Père Lachaise, Paris, France"	Père Lachaise	48.8629227	2.387388	"48.8629227, 2.387388"	Père Lachaise								http://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise	http://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%A8re-Lachaise_-_entr%C3%A9e_principale_01.jpg		
L'envers de l'histoire contemporaine	EHC 	XX 	La Comédie Humaine	Scènes de la vie parisienne	434	434	Outer Right-Bank Faubourgs	Quay	Quai de Billy	"Quai de Billy, Paris, France"		48.862731	2.294367	"48.862731, 2.294367"	A cabriolet on the quai de Billy											
L’Illustre Gaudissart	IG 	X	La Comédie Humaine	Scènes de la vie de province	26	26	Outer Right-Bank Faubourgs	Institution	Charenton	"Charenton, Paris, France"		48.818611	2.429722	"48.818611, 2.429722"	The asylum at Charenton											
La peau de chagrin	PC 	XXVII	La Comédie Humaine	Études philosophiques	61	61	Outer Right-Bank Faubourgs	Institution	Charenton	"Charenton, Paris, France"		48.818611	2.429722	"48.818611, 2.429722"	The asylum at Charenton											
Le cousin Pons	Po	XVIII	La Comédie Humaine	Scènes de la vie parisienne	130	130	Outer Right-Bank Faubourgs	Institution	Charenton	"Charenton, Paris, France"		48.818611	2.429722	"48.818611, 2.429722"	The asylum at Charenton											
Le cousin Pons	Po	XVIII	La Comédie Humaine	Scènes de la vie parisienne	253	253	Outer Right-Bank Faubourgs	Institution	Charenton	"Charenton, Paris, France"		48.818611	2.429722	"48.818611, 2.429722"	The asylum at Charenton											
Le colonel Chabert	CC	VII	La Comédie Humaine	Scènes de la vie privée	30	30	Outer Right-Bank Faubourgs	Institution	Charenton	"Charenton, Paris, France"		48.818611	2.429722	"48.818611, 2.429722"	Chabert is afraid of Charenton		Chabert	Chabert								
La cousine Bette	B	XVII	La Comédie Humaine	Scènes de la vie parisienne	122	122	Outer Right-Bank Faubourgs	Institution	Charenton	"Charenton, Paris, France"		48.818611	2.429722	"48.818611, 2.429722"	Valérie believes that Lisbeth will be at Charenton		Valérie::Lisbeth	"Valérie, Lisbeth"								
Facino Cane	FC	XVI	La Comédie Humaine	Scènes de la vie parisienne	374	374	Outer Right-Bank Faubourgs	Institution	Hôpital des Quinze-Vingts	"Hôpital des Quinze-Vingts, Paris, France"		48.85222	2.37139	"48.85222, 2.37139"	An orchestra from the Hôpital des Quinze-Vingts								http://fr.wikipedia.org/wiki/H%C3%B4pital_des_Quinze-Vingts	http://upload.wikimedia.org/wikipedia/commons/1/12/Caserne_Quinze-Vingts_1809.jpg		
Facino Cane	FC	XVI	La Comédie Humaine	Scènes de la vie parisienne	376	376	Outer Right-Bank Faubourgs	Institution	Hôpital des Quinze-Vingts	"Hôpital des Quinze-Vingts, Paris, France"		48.85222	2.37139	"48.85222, 2.37139"	An orchestra from the Quinze-Vingts								http://fr.wikipedia.org/wiki/H%C3%B4pital_des_Quinze-Vingts	http://upload.wikimedia.org/wikipedia/commons/1/12/Caserne_Quinze-Vingts_1809.jpg		
Facino Cane	FC	XVI	La Comédie Humaine	Scènes de la vie parisienne	385	385	Outer Right-Bank Faubourgs	Institution	Hôpital des Quinze-Vingts	"Hôpital des Quinze-Vingts, Paris, France"		48.85222	2.37139	"48.85222, 2.37139"	Facino Cane at the Quinze-Vingts		Facino Cane	Facino Cane					http://fr.wikipedia.org/wiki/H%C3%B4pital_des_Quinze-Vingts	http://upload.wikimedia.org/wikipedia/commons/1/12/Caserne_Quinze-Vingts_1809.jpg		
Facino Cane	FC	XVI	La Comédie Humaine	Scènes de la vie parisienne	386	386	Outer Right-Bank Faubourgs	Institution	Hôpital des Quinze-Vingts	"Hôpital des Quinze-Vingts, Paris, France"		48.85222	2.37139	"48.85222, 2.37139"	Facino Cane at the Quinze-Vingts		Facino Cane	Facino Cane					http://fr.wikipedia.org/wiki/H%C3%B4pital_des_Quinze-Vingts	http://upload.wikimedia.org/wikipedia/commons/1/12/Caserne_Quinze-Vingts_1809.jpg		
Le cousin Pons	Po 	XVIII	La Comédie Humaine	Scènes de la vie parisienne	336	336	Outer Right-Bank Faubourgs	Institution	Hôpital des Quinze-Vingts	"Hôpital des Quinze-Vingts, Paris, France"		48.85222	2.37139	"48.85222, 2.37139"	Poulain wanted to be medical director at the Quinze-Vingts		Poulain	Poulain					http://fr.wikipedia.org/wiki/H%C3%B4pital_des_Quinze-Vingts	http://upload.wikimedia.org/wikipedia/commons/1/12/Caserne_Quinze-Vingts_1809.jpg		
Le cousin Pons	Po 	XVIII	La Comédie Humaine	Scènes de la vie parisienne	349	349	Outer Right-Bank Faubourgs	Institution	Hôpital des Quinze-Vingts	"Hôpital des Quinze-Vingts, Paris, France"		48.85222	2.37139	"48.85222, 2.37139"	Poulain wanted to be medical director at the Quinze-Vingts		Poulain	Poulain					http://fr.wikipedia.org/wiki/H%C3%B4pital_des_Quinze-Vingts	http://upload.wikimedia.org/wikipedia/commons/1/12/Caserne_Quinze-Vingts_1809.jpg		
La Rabouilleuse	R 	IX	La Comédie Humaine	Scènes de la vie de province	350	350	Outer Right-Bank Faubourgs	Institution	Hôpital Sainte-Périne	"Hôpital Sainte-Périne, Paris, France"		48.844688	2.266982	"48.844688, 2.266982"	Old employees at Sainte-Périne	employee							http://fr.wikipedia.org/wiki/H%C3%B4pital_Sainte-P%C3%A9rine			
Pierrette	P	IX	La Comédie Humaine	Scènes de la vie de province	14	14	Outer Right-Bank Faubourgs	Institution	Hôpital Sainte-Périne	"Hôpital Sainte-Périne, Paris, France"		48.844688	2.266982	"48.844688, 2.266982"	Sainte-Perine								http://fr.wikipedia.org/wiki/H%C3%B4pital_Sainte-P%C3%A9rine			
Les martyrs ignorés	MI	XL	La Comédie Humaine	Études philosophiques	124	124	Outer Right-Bank Faubourgs	Institution	Hôpital Sainte-Périne	"Hôpital Sainte-Périne, Paris, France"		48.844688	2.266982	"48.844688, 2.266982"	Sainte-Perine								http://fr.wikipedia.org/wiki/H%C3%B4pital_Sainte-P%C3%A9rine			
Une fille d'Eve	FE	IV	La Comédie Humaine	Scènes de la vie privée	159	159	Outer Right-Bank Faubourgs	Prison	Clichy	"Clichy, Paris, France"		48.880028	2.329059°	"48.880028, 2.329059°"	People believe Nathan will wind up at Clichy		Nathan	Nathan								
Une fille d'Eve	FE	IV	La Comédie Humaine	Scènes de la vie privée	164	164	Outer Right-Bank Faubourgs	Prison	Clichy	"Clichy, Paris, France"		48.880028	2.329059°	"48.880028, 2.329059°"	People believe Nathan will wind up at Clichy		Nathan	Nathan								
Un homme d'affaires	HA	XVIII	La Comédie Humaine	Scènes de la vie parisienne	403	403	Outer Right-Bank Faubourgs	Prison	Clichy	"Clichy, Paris, France"		48.880028	2.329059°	"48.880028, 2.329059°"	Bixiou had made Clichy sketches		Bixiou	Bixiou								
L'envers de l'histoire contemporaine	EHC 	XX 	La Comédie Humaine	Scènes de la vie parisienne	436	436	Outer Right-Bank Faubourgs	Prison	Clichy	"Clichy, Paris, France"		48.880028	2.329059°	"48.880028, 2.329059°"	Danger of Clichy for the Bourlacs		Bourlacs	Bourlacs								
