No	Livre	Book	Vol	Series	Pages	Region	Type of Place	Place Raw	"Place Raw, Paris, France"	Quartier	Lat	Long	"Lat, Long"	Description	Types Involved	Characters (Full Name)	Characters (CSV)
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	456	La Cité	Prison	Conciergerie	"Conciergerie, Paris, France"		48.855049	2.34557	"48.855049, 2.34557"	Conciergerie threat to Bourlac's grandson		Bourlac's grandson	Bourlac's grandson
	Lettre aux écrivains français du XIXe siècle	LE	III	Revue de Paris	152	La Cité	Prison	Conciergerie	"Conciergerie, Paris, France"		48.855049	2.34557	"48.855049, 2.34557"	"Balzac visits Conciergerie himself (14 December, 1845)"	 	Balzac	Balzac
	Lettre aux écrivains français du XIXe siècle	LE	III	Revue de Paris	153	La Cité	Prison	Conciergerie	"Conciergerie, Paris, France"		48.855049	2.34557	"48.855049, 2.34557"	"Balzac visits Conciergerie himself (14 December, 1845)"		Balzac	Balzac
	Lettre aux écrivains français du XIXe siècle	LE	III	Revue de Paris	154	La Cité	Prison	Conciergerie	"Conciergerie, Paris, France"		48.855049	2.34557	"48.855049, 2.34557"	"Balzac visits Conciergerie himself (14 December, 1845)"		Balzac	Balzac
	Études critiques publiées dans Le Feuilleton des journaux politiques  	FJP	XXXVIII	Oeuvres diverses	431	La Cité	Prison	Conciergerie	"Conciergerie, Paris, France"		48.855049	2.34557	"48.855049, 2.34557"	Conciergerie (general references)	 		
	Paméla Giraud	PGi	XXXIV	La Comédie Humaine	334	La Cité	Prison	Conciergerie	"Conciergerie, Paris, France"		48.855049	2.34557	"48.855049, 2.34557"	Conciergerie (general references)	 		
	Jean-Louis	JL	 	La Comédie Humaine	15	La Cité	Prison	Conciergerie	"Conciergerie, Paris, France"		48.855049	2.34557	"48.855049, 2.34557"	Conciergerie (general references)	 		
	Jean-Louis	JL	 	La Comédie Humaine	28	La Cité	Prison	Conciergerie	"Conciergerie, Paris, France"		48.855049	2.34557	"48.855049, 2.34557"	Conciergerie (general references)			
	Jean-Louis	JL	 	La Comédie Humaine	47	La Cité	Prison	Conciergerie	"Conciergerie, Paris, France"		48.855049	2.34557	"48.855049, 2.34557"	Conciergerie (general references)			
	Jean-Louis	JL	 	La Comédie Humaine	50	La Cité	Prison	Conciergerie	"Conciergerie, Paris, France"		48.855049	2.34557	"48.855049, 2.34557"	Conciergerie (general references)			
	Jean-Louis	JL	 	La Comédie Humaine	58	La Cité	Prison	Conciergerie	"Conciergerie, Paris, France"		48.855049	2.34557	"48.855049, 2.34557"	Conciergerie (general references)			
	Splendeurs et misères des courtisanes	SCM	XXX	La Comédie Humaine	41	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	Catherine received at the cathedral of Notre-Dame	 	Catherine 	Catherine 
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	215	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	"From the Terrain, one can see the Seine from the Jardin des Plantes to Notre-Dame"	 		
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	224	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The setting sun on Notre-Dame	 		
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	226	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The ground around Notre-Dame	 		
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	227	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The ground around Notre-Dame			
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	254	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	Godefroid follows two unknown persons who walk along the side of Notre-Dame	 	Godefroid	Godefroid
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	291	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The vicar of Notre-Dame was one of the founders of M de Ia Chanterie’s work	 	Vicar	Vicar
	La cousine Bette	B	XVII	La Comédie Humaine	133	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The towers of Notre-Dame lack spires	 		
	L’Héritier du Dyable	HD	XXXVI	La Comédie Humaine	99	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The cathedral of Notre-Dame and its Canon	 	Canon of Notre-Dame	Canon of Notre-Dame
	L’Héritier du Dyable	HD	XXXVI	La Comédie Humaine	101	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The cathedral of Notre-Dame and its Canon		Canon of Notre-Dame	Canon of Notre-Dame
	L’Héritier du Dyable	HD	XXXVI	La Comédie Humaine	118	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	"Saint-Maurice, first patron of Notre-Dame"	 		
	Splendeurs et misères des courtisanes	SCM	XXX	La Comédie Humaine	17	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The cathedral of Notre-Dame	 		
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	216	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The cathedral of Notre-Dame	 		
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	218	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The cathedral of Notre-Dame			
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	224	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The cathedral of Notre-Dame			
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	228	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The cathedral of Notre-Dame			
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	243	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The cathedral of Notre-Dame			
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	260	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The cathedral of Notre-Dame			
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	420	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The cathedral of Notre-Dame			
	La cousine Bette	B	XVII	La Comédie Humaine	483	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The cathedral of Notre-Dame	 		
	L’Excommunié	Exc	42	La Comédie Humaine	52	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	The cathedral of Notre-Dame	 		
	Monographie du Rentier	MoR	XL	Oeuvres diverses	216	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	Annuitant goes to Easter mass at Notre-Dame	 		
	La peau de chagrin	PC	XXVII	La Comédie Humaine	22	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	Notre-Dame	 		
	Histoire et physiologie des boulevards de Paris	HPB	XL	Oeuvres diverses	617	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	Notre-Dame	 		
	Préfaces et notes relatives aux premières éditions	PN	CL; XXII	La Comédie Humaine	437	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	Notre-Dame	 		
	Six rois de France	SRF	XL	Oeuvres diverses	147	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	Notre-Dame	 		
	La peau de chagrin	PC	XXVII	La Comédie Humaine	15	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	Raphaël in front of Notre-Dame	 	Raphaël	Raphaël
	Le prosne du Ioyeulx curé de Meudon.	PJCM	XXXVI	La Comédie Humaine	365	La Cité	Church	Notre-Dame	"Notre-Dame, Paris, France"		48.852997	2.34993	"48.852997, 2.34993"	Gargantua and the towers of Notre-Dame	 	Gargantua	Gargantua
	Histoire de la grandeur et la décadence de César Birotteau	GDCB	XIV	La Comédie Humaine	332	La Cité	Church	Sainte-Chapelle	"Sainte-Chapelle, Paris, France"		48.855282	2.34581	"48.855282, 2.34581"	Sainte-Chapelle	7		
	Splendeurs et misères des courtisanes	SMC	XVI	La Comédie Humaine	16	La Cité	Church	Sainte-Chapelle	"Sainte-Chapelle, Paris, France"		48.855282	2.34581	"48.855282, 2.34581"	Sainte-Chapelle the most magnificent jewel of Saint-Louis	 		
	Splendeurs et misères des courtisanes	SMC	XVI	La Comédie Humaine	17	La Cité	Church	Sainte-Chapelle	"Sainte-Chapelle, Paris, France"		48.855282	2.34581	"48.855282, 2.34581"	Sainte-Chapelle the most magnificent jewel of Saint-Louis			
	Splendeurs et misères des courtisanes	SMC	XVI	La Comédie Humaine	17	La Cité	Church	Sainte-Chapelle	"Sainte-Chapelle, Paris, France"		48.855282	2.34581	"48.855282, 2.34581"	Sainte-Chapelle and its situation in the Palais	 		
	Splendeurs et misères des courtisanes	SMC	XVI	La Comédie Humaine	18	La Cité	Church	Sainte-Chapelle	"Sainte-Chapelle, Paris, France"		48.855282	2.34581	"48.855282, 2.34581"	Sainte-Chapelle and its situation in the Palais			
	Splendeurs et misères des courtisanes	SMC	XVI	La Comédie Humaine	104	La Cité	Church	Sainte-Chapelle	"Sainte-Chapelle, Paris, France"		48.855282	2.34581	"48.855282, 2.34581"	Sainte-Chapelle and its situation in the Palais			
	Paméla Giraud	PGi	XXXIV	La Comédie Humaine	385	La Cité	Church	Sainte-Chapelle	"Sainte-Chapelle, Paris, France"		48.855282	2.34581	"48.855282, 2.34581"	Mme du Brocard lives in the courtyard of the Sainte Chapelle	 	Mme du Brocard	Mme du Brocard
	Paméla Giraud	PGi	XXXIV	La Comédie Humaine	386	La Cité	Church	Sainte-Chapelle	"Sainte-Chapelle, Paris, France"		48.855282	2.34581	"48.855282, 2.34581"	Mme du Brocard lives in the courtyard of the Sainte Chapelle			
	Z. Marcas	ZM	XXI	La Comédie Humaine	412	La Cité	Church	Sainte-Chapelle	"Sainte-Chapelle, Paris, France"		48.855282	2.34581	"48.855282, 2.34581"	Resident of the courtyard of the Sainte-Chapelle	 		
	Le père Goriot	PG	VI	La Comédie Humaine	397	La Cité	Street	Petite-Rue-Sainte-Anne	"Petite-Rue-Sainte-Anne, Paris, France"		48.865865	2.335306	"48.865865, 2.335306"	Petite-Rue-Sainte-Anne at the end of the courtyard of the Sainte-Chapelle	 		
	Mémoires de deux jeunes mariées	MDJM	I	La Comédie Humaine	325	La Cité	Residence	cour de Ia Sainte-Chapelle	"cour de Ia Sainte-Chapelle, Paris, France"		48.855282	2.34581	"48.855282, 2.34581"	Louis de l'Estorade to have a place at the Cour des Comptes (cour de Ia Sainte-Chapelle)	 	Louis de l'Estorade	Louis de l'Estorade
	Mémoires de deux jeunes mariées	MDJM	I	La Comédie Humaine	326	La Cité	Residence	cour de Ia Sainte-Chapelle	"cour de Ia Sainte-Chapelle, Paris, France"		48.855282	2.34581	"48.855282, 2.34581"	Louis de l'Estorade to have a place at the Cour des Comptes (cour de Ia Sainte-Chapelle)		Louis de l'Estorade	Louis de l'Estorade
	Les proscrits	Pro	XXXI	La Comédie Humaine	11	La Cité	Church	Saint-Denis-du-Pas	"Saint-Denis-du-Pas, Paris, France"		48.8525	2.35139	"48.8525, 2.35139"	The old eglise Saint-Denis-du-Pas (behind the cathedral) mentioned	 		
	Splendeurs et misères des courtisanes	SCM	XXX	La Comédie Humaine	74	La Cité	Church	Saint Pierre-aux-Boeufs	"Saint Pierre-aux-Boeufs, Paris, France"		48.854113	2.34954	"48.854113, 2.34954"	Lecamus and his relationship with the curate of Saint Pierre-aux-Boeufs	 	Lecamus	Lecamus
	Splendeurs et misères des courtisanes	SCM	XXX	La Comédie Humaine	115	La Cité	Church	Saint Pierre-aux-Boeufs	"Saint Pierre-aux-Boeufs, Paris, France"		48.854113	2.34954	"48.854113, 2.34954"	Lecamus and his relationship with the curate of Saint Pierre-aux-Boeufs		Lecamus	Lecamus
	L’Héritier du Dyable	HD	XXXVI	La Comédie Humaine	99	La Cité	Church	Saint Pierre-aux-Boeufs	"Saint Pierre-aux-Boeufs, Paris, France"		48.854113	2.34954	"48.854300, 2.349900"	The Canon lives near Saint-Pierre-aux-Boeufs	 	Canon	Canon
	L’Héritier du Dyable	HD	XXXVI	La Comédie Humaine	100	La Cité	Church	Saint Pierre-aux-Boeufs	"Saint Pierre-aux-Boeufs, Paris, France"		48.854113	2.34954	"48.854300, 2.349900"	The Canon lives near Saint-Pierre-aux-Boeufs		Canon	Canon
	La messe de l'athée	MA	VII	La Comédie Humaine	92	La Cité	Church	l'Archevêché	"l'Archevêché, Paris, France"		48.854300	2.349900	"48.854300, 2.349900"	In 1830 (1831) the mob rushes against the Archevêché	 		
	L'envers de l'histoire contemporain	EHC	XX	La Comédie Humaine	216	La Cité	Church	l'Archevêché	"l'Archevêché, Paris, France"		48.854300	2.349900	"48.854300, 2.350286"	In 1835 the Archevêché ruins were still strewn about the ground	 		
	Jean-Louis	JL	 	La Comédie Humaine	28	La Cité	Church	l'Archevêché	"l'Archevêché, Paris, France"		48.854300	2.349900	"48.85323, 2.350286"	L'Archevêché	 		
